id,name,mass_g,fall,year,latitude,longitude
11006,graves_nunataks_98014,1130.7,found,1998,-86.71667,-141.5
11007,graves_nunataks_98015,1201.9,found,1998,-86.71667,-141.5
11023,graves_nunataks_98031,2309.8,found,1998,-86.71667,-141.5
11024,graves_nunataks_98032,1699.5,found,1998,-86.71667,-141.5
11033,graves_nunataks_98041,1081.5,found,1998,-86.71667,-141.5
11041,graves_nunataks_98049,2341.9,found,1998,-86.71667,-141.5
11176,graves_nunataks_98186,29000,found,1998,-86.71667,-141.5
11741,hammadah_al_hamra_258,1210,found,1998,28.8585,11.43217
11742,hammadah_al_hamra_259,5055,found,1998,28.75,11.56667
11906,hope_creek,9830,found,1998,65.38333,-146.26667
12161,jiddat_al_harasis_102,1007.33,found,1998,19.51185,56.98178
12379,kunya-urgench,1100000,fell,1998,42.25,59.2
12414,lahmada,7360,found,1998,27.16667,-9.5
12424,lahmada_011,1520,found,1998,27.23033,-9.7505
12425,lahmada_012,2510,found,1998,27.23333,-9.7585
12426,lahmada_013,1373,found,1998,27.2335,-9.75817
12428,lahmada_015,1455,found,1998,27.2335,-9.75767
16719,monahans_(1998),2587,fell,1998,31.60833,-102.85833
17062,northwest_africa_052,1088,found,1998,31.11667,-5.18333
18052,ourique,20000,fell,1998,37.60833,-8.28
18056,overland_park,1374,found,1998,38.96667,-94.66667
18874,portales_valley,71400,fell,1998,34.175,-103.295
22795,safsaf,11870,found,1998,30.26667,-4.66667
22999,sahara_98034,10345,found,1998,0,0
23001,sahara_98044,3145,found,1998,0,0
23004,sahara_98088,2580,found,1998,0,0
23010,sahara_98175,1335,found,1998,0,0
23560,shişr_025,7293.48,found,1998,18.1074,53.8319
30384,zag,175000,fell,1998,27.33333,-9.33333
30390,zakłodzie,8680,found,1998,50.76278,22.86611
30392,zapaliname,85000,found,1998,25.00944,-100.75
30398,zegdou,6700,found,1998,29.75,-4.5
32788,yamato_980433,1497.5,found,1998,0,0
33666,northwest_africa_3342,1250,found,1998,0,0
34272,northwest_africa_4000,1465,found,1998,0,0
34273,northwest_africa_4001,1113,found,1998,0,0
36652,yamato_980026,1054,found,1998,0,0
36705,yamato_980079,1840,found,1998,0,0
37101,yamato_980478,1413.8,found,1998,0,0
38731,yamato_982109,2000,found,1998,0,0
45812,mount_leake,3667,found,1998,-25.87667,119.07333
49146,northwest_africa_5429,4205,found,1998,0,0
54650,dar_al_gani_1058,1815,found,1998,27.375,16.184
1307,allan_hills_99506,1009.2,found,1999,-76.71667,159.66667
2343,asab,1530,found,1999,-25.43333,17.91667
5045,bilanga,25000,fell,1999,12.45,-0.08333
5083,bluewing_005,7200,found,1999,40.28563,-118.94657
5623,dar_al_gani_1006,4150,found,1999,27.203,15.90067
5652,dar_al_gani_1037,4012.4,found,1999,27.33333,16.21667
6197,dar_al_gani_650,3700,found,1999,27.25861,16.01139
6200,dar_al_gani_653,2125,found,1999,27.01667,16.36667
6201,dar_al_gani_654,2478,found,1999,26.8,16.06667
6217,dar_al_gani_670,1619,found,1999,0,0
6219,dar_al_gani_672,1616,found,1999,27.46667,16.3
6229,dar_al_gani_682,1998,found,1999,27.03333,16.18333
6231,dar_al_gani_684,2210,found,1999,27.08333,16.38333
6245,dar_al_gani_698,10400,found,1999,0,0
6252,dar_al_gani_705,1120,found,1999,26.96667,16.4
6296,dar_al_gani_749,95000,found,1999,27.30167,15.7645
6305,dar_al_gani_758,2223,found,1999,27.76767,15.94067
6310,dar_al_gani_763,3906,found,1999,27.0155,16.534
6313,dar_al_gani_766,1806,found,1999,26.9705,16.53717
6326,dar_al_gani_779,18800,found,1999,26.99233,16.4375
6398,dar_al_gani_851,1395,found,1999,27.20217,15.893
6400,dar_al_gani_853,2655,found,1999,27.197,15.9045
6405,dar_al_gani_858,3810,found,1999,27.20233,15.89583
6495,dar_al_gani_955,18500,found,1999,27.13183,16.20767
6538,dar_al_gani_998,3522,found,1999,27.17433,15.9205
6706,dhofar_007,21270,found,1999,18.335,54.18167
6707,dhofar_008,2200,found,1999,18.34167,54.18833
6708,dhofar_009,2102,found,1999,18.28167,54.11
6709,dhofar_010,3527.6,found,1999,18.33833,54.19833
6728,dhofar_029,2792,found,1999,19.1005,54.8235
6731,dhofar_032,4002,found,1999,19.122,54.794670000000004
6735,dhofar_036,1587,found,1999,19.1275,54.8145
6736,dhofar_037,1024,found,1999,19.11733,54.79683
6740,dhofar_041,2356,found,1999,19.10067,54.82
6742,dhofar_043,1491,found,1999,19.10533,54.81283
6745,dhofar_046,1177,found,1999,19.1575,54.81967
6748,dhofar_049,2164,found,1999,19.176,54.84533
6756,dhofar_057,4588,found,1999,19.16217,54.7665
6757,dhofar_058,8852,found,1999,19.17067,54.75967
6765,dhofar_066,1001,found,1999,19.18467,54.6725
6768,dhofar_069,10083,found,1999,19.15867,54.731
6773,dhofar_074,2005,found,1999,19.16717,54.781
6775,dhofar_076,2876,found,1999,19.21767,54.56733
6793,dhofar_094,4395,found,1999,18.665,54.56667
6794,dhofar_095,1095,found,1999,18.67917,54.58783
6797,dhofar_098,1185,found,1999,18.755,54.50833
6799,dhofar_100,2551,found,1999,18.90967,54.4765
6854,dhofar_105,2984,found,1999,19.33517,54.79183
6976,dhofar_192,4779,found,1999,18.26167,54.24333
6979,dhofar_195,2384,found,1999,18.26333,54.24667
7657,djoumine,10000,fell,1999,36.95,9.55
10115,floydada_(b),6266,found,1999,33.98333,-101.33333
10946,goose_creek,2132.3,found,1999,37.435,-98.31833
11190,great_sand_sea_019,12000,found,1999,25.53667,25.65778
11470,hagersville,30000,found,1999,42.96667,-80.15
11771,hammadah_al_hamra_288,2625,found,1999,29.0755,12.57783
11772,hammadah_al_hamra_289,3030,found,1999,29.09517,12.5655
11773,hammadah_al_hamra_290,5205,found,1999,29.01483,12.6275
11811,hammadah_al_hamra_328,30440,found,1999,28.95833,10.59167
12091,jiddat_al_harasis_003,10830,found,1999,19.53,55.75833
12094,jiddat_al_harasis_006,1318,found,1999,19.36,56.29167
12100,jiddat_al_harasis_012,2178,found,1999,19.19633,55.77433
12101,jiddat_al_harasis_013,1001,found,1999,19.17117,56.15583
12105,jiddat_al_harasis_017,2608,found,1999,19.24217,56.11733
12422,lahmada_009,70000,found,1999,27.16667,-9.5
16656,miller_range_99300,2419.8,found,1999,-83.25,157
16657,miller_range_99301,4037.3,found,1999,-83.25,157
16658,miller_range_99302,1460,found,1999,-83.25,157
16660,miller_range_99304,1330.6,found,1999,-83.25,157
16661,miller_range_99305,1710.1,found,1999,-83.25,157
17011,northwest_africa_001,1200,found,1999,0,0
17020,northwest_africa_010,2000,found,1999,29.91667,-5.58333
17036,northwest_africa_026,1265,found,1999,30.33333,-5.83333
17044,northwest_africa_034,3500,found,1999,32.05,-3.03333
17154,northwest_africa_1202,1638,found,1999,0,0
17174,northwest_africa_1222,2800,found,1999,0,0
17175,northwest_africa_1223,2328,found,1999,0,0
17179,northwest_africa_1227,1050,found,1999,0,0
17349,northwest_africa_159,4500,found,1999,30.33333,-5.83333
17442,northwest_africa_176,2000,found,1999,0,0
17663,northwest_africa_251,1120,found,1999,29.91667,-5.58333
17668,northwest_africa_256,7000,found,1999,29.91667,-5.58333
17671,northwest_africa_265,1334,found,1999,0,0
17718,northwest_africa_426,1260,found,1999,0,0
17737,northwest_africa_469,7000,found,1999,0,0
17763,northwest_africa_512,8000,found,1999,23.6,-5
17765,northwest_africa_514,2472,found,1999,30.13333,-6.88333
17816,northwest_africa_734,1150,found,1999,32.33333,-3.5
17849,northwest_africa_778,9747,found,1999,29.41667,-5.26667
17852,northwest_africa_820,2000,found,1999,31.41667,-4.18333
21454,queen_alexandra_range_99001,22000,found,1999,-84,168
21455,queen_alexandra_range_99002,2749.6,found,1999,-84,168
21456,queen_alexandra_range_99003,3492.1,found,1999,-84,168
21457,queen_alexandra_range_99004,2369.4,found,1999,-84,168
21460,queen_alexandra_range_99008,2228.5,found,1999,-84,168
21461,queen_alexandra_range_99009,1814.3,found,1999,-84,168
21462,queen_alexandra_range_99010,1293.4,found,1999,-84,168
21463,queen_alexandra_range_99011,1451.9,found,1999,-84,168
21464,queen_alexandra_range_99012,2016.8,found,1999,-84,168
21467,queen_alexandra_range_99015,1460.4,found,1999,-84,168
21468,queen_alexandra_range_99016,2166.4,found,1999,-84,168
21469,queen_alexandra_range_99017,4999,found,1999,-84,168
21470,queen_alexandra_range_99018,1000.2,found,1999,-84,168
21475,queen_alexandra_range_99023,1933,found,1999,-84,168
21476,queen_alexandra_range_99024,2074,found,1999,-84,168
21548,queen_alexandra_range_99096,1029.2,found,1999,-84,168
23045,sahara_99070,1780,found,1999,0,0
23049,sahara_99159,1023,found,1999,0,0
23054,sahara_99327,3320,found,1999,0,0
23063,sahara_99544,1360,found,1999,0,0
23065,sahara_99555,2710,found,1999,0,0
23068,sahara_99676,6050,found,1999,0,0
23158,sandy_creek,1330,found,1999,40.43333,-98.06667
23184,sarir_qattusah_005,1527,found,1999,26.8425,15.69183
23194,sayh_al_uhaymir_002,2569,found,1999,20.97183,56.878
23197,sayh_al_uhaymir_005,1344,found,1999,20.996,57.32583
23200,sayh_al_uhaymir_008,8579,found,1999,20.9805,57.319
23201,sayh_al_uhaymir_009,1848,found,1999,20.9915,57.307
23202,sayh_al_uhaymir_010,4682,found,1999,20.992,57.30583
23205,sayh_al_uhaymir_013,5496,found,1999,20.9655,57.32083
23208,sayh_al_uhaymir_016,7745,found,1999,20.97867,57.32717
23209,sayh_al_uhaymir_017,2059,found,1999,20.96833,57.31733
23792,talbachat_n'aït_isfoul,8000,found,1999,29.98333,-5.23333
23875,taouz_002,8350,found,1999,30.9,-3.96667
24093,twodot,21400,found,1999,46.7,-110.13333
30455,coyote_dry_lake_024,2430,found,1999,35.0715,-116.77205
30456,coyote_dry_lake_033,5220,found,1999,35.05605,-116.7763
30459,coyote_dry_lake_061,2134,found,1999,35.05242,-116.7667
30461,coyote_dry_lake_064,1364.31,found,1999,35.05817,-116.7743
30466,coyote_dry_lake_115,1369,found,1999,35.05865,-116.76872
30738,kalahari_009,13500,found,1999,-20.9818,22.9766
31314,sahara_99477,9220,found,1999,0,0
33135,northwest_africa_2614,1500,found,1999,0,0
35465,katagum,1500,fell,1999,11.33333,10.08333
47090,northwest_africa_4910,2100,found,1999,0,0
51707,morrow_county,18200,found,1999,45.5,-119.5
56101,catalina_003,3180,found,1999,-25.20467,-69.82858
5510,danby_dry_lake,8991,found,2000,34.216667,-115.05
6359,dar_al_gani_812,2022,found,2000,26.95867,16.4555
6368,dar_al_gani_821,1103,found,2000,26.99533,16.44683
6488,dar_al_gani_948,1032,found,2000,27.68717,15.97717
6491,dar_al_gani_951,1080,found,2000,27.90167,15.8635
6519,dar_al_gani_979,2483,found,2000,27.45017,16.18667
6539,dar_al_gani_999,2106,found,2000,27.02583,16.36583
6600,daraj_145,3354,found,2000,29.64528,11.66472
6601,daraj_146,4553,found,2000,29.62778,11.7025
6666,derrick_peak_00200,10000,found,2000,-80.06667,156.38333
6667,derrick_peak_00201,2689.4,found,2000,-80.06667,156.38333
6704,dhofar_005,125500,found,2000,18.16667,54.16667
6711,dhofar_012,4472,found,2000,18.35833,54.23333
6712,dhofar_013,1070,found,2000,18.36667,54.23667
6716,dhofar_017,1736,found,2000,18.16,54.13833
6718,dhofar_019,1056,found,2000,18.315,54.14833
6719,dhofar_020,256000,found,2000,19.03333,54.51667
6720,dhofar_021,2534,found,2000,18.15333,54.17833
6878,dhofar_1071,4180,found,2000,18.85395,54.64743
6894,dhofar_109,2209,found,2000,18.7385,54.47817
6895,dhofar_110,1287,found,2000,18.43683,54.45483
6907,dhofar_122,1556,found,2000,18.9855,54.62467
6908,dhofar_123,1159,found,2000,19.0145,54.60433
6910,dhofar_125,2697,found,2000,18.98667,54.6005
6912,dhofar_127,1349,found,2000,19.29133,54.8345
6914,dhofar_129,1240,found,2000,19.29583,54.73183
6916,dhofar_131,9680,found,2000,19.136,54.82267
6917,dhofar_132,5010,found,2000,19.15,54.58067
6920,dhofar_135,1495,found,2000,18.33233,54.2615
6923,dhofar_138,5640,found,2000,18.31133,54.36933
6924,dhofar_139,1815,found,2000,18.33767,54.45217
6925,dhofar_140,3170,found,2000,18.33583,54.512
6927,dhofar_142,1835,found,2000,18.38233,54.23617
6928,dhofar_143,1785,found,2000,18.412,54.16783
6931,dhofar_146,8795,found,2000,18.34367,54.41567
6933,dhofar_148,5432,found,2000,18.32167,54.481
6938,dhofar_153,1025,found,2000,19.11067,54.81633
6939,dhofar_154,1045,found,2000,19.1175,54.82683
6941,dhofar_156,1780,found,2000,19.1465,54.64783
6942,dhofar_157,5300,found,2000,19.08833,54.79267
6946,dhofar_161,2506.1,found,2000,19.27139,54.84722
6947,dhofar_162,1967,found,2000,19.12944,54.36861
6952,dhofar_167,3636,found,2000,19.05889,54.615
6953,dhofar_168,1452,found,2000,19.04056,54.58167
6967,dhofar_183,1606.3,found,2000,18.84722,54.47306
6971,dhofar_187,3049.2,found,2000,18.85972,54.47056
6984,dhofar_200,1816,found,2000,19.30333,54.59833
6986,dhofar_202,1178.1,found,2000,19.41667,54.75667
6996,dhofar_212,1456,found,2000,18.86,54.83167
7005,dhofar_221,3536,found,2000,18.25167,54.19833
7006,dhofar_222,5680,found,2000,18.69333,54.37
7007,dhofar_223,1708,found,2000,18.26667,54.09667
7022,dhofar_239,4950,found,2000,18.4235,54.48
7050,dhofar_267,1910,found,2000,18.32667,54.21833
7052,dhofar_269,2006,found,2000,19.03833,54.515
7054,dhofar_271,1335,found,2000,18.265,54.045
7074,dhofar_291,1164,found,2000,18.24833,54.10333
7079,dhofar_296,1412,found,2000,19.32833,54.7
7139,dhofar_356,1372,found,2000,18.63768,54.73132
7143,dhofar_360,15300,found,2000,19.04002,54.78383
7144,dhofar_361,1715,found,2000,19.03272,54.85748
7147,dhofar_365,4623,found,2000,19.09138,54.79483
7157,dhofar_375,6933,found,2000,19.03822,54.79423
7161,dhofar_379,25000,found,2000,19.0084,54.76913
7302,dhofar_541,1233.3,found,2000,18.33433,54.18067
7491,dhofar_745,3600,found,2000,18.88637,54.65452
7493,dhofar_747,1555,found,2000,18.79565,54.73953
7494,dhofar_748,1030,found,2000,18.77152,54.71638
7495,dhofar_749,1730,found,2000,18.8773,54.78035
7497,dhofar_751,1155,found,2000,18.89213,54.71285
7518,dhofar_772,9187,found,2000,19.0855,54.76243
7526,dhofar_780,1856,found,2000,19.72137,54.67897
7527,dhofar_781,1200,found,2000,18.57135,54.71478
7732,dronino,40000,found,2000,54.74667,41.42167
7805,el_gouanem,2100,found,2000,30.1,-6.85
11191,great_sand_sea_020,5420,found,2000,26.01667,25.73333
11433,guanaco,13100,found,2000,-25.1,-69.53333
11744,hammadah_al_hamra_261,1078,found,2000,28.455,12.85083
11749,hammadah_al_hamra_266,3263,found,2000,28.47883,12.86367
11763,hammadah_al_hamra_280,26500,found,2000,28.47017,12.972
11764,hammadah_al_hamra_281,3598,found,2000,28.4925,13.213
11768,hammadah_al_hamra_285,1236,found,2000,29.03857,13.20712
11775,hammadah_al_hamra_292,3570,found,2000,29.021,10.53783
11777,hammadah_al_hamra_294,3710,found,2000,29.1,12.31667
11779,hammadah_al_hamra_296,27064,found,2000,29.1,12.31667
11785,hammadah_al_hamra_302,1514,found,2000,28.53683,13.312
11786,hammadah_al_hamra_303,1016,found,2000,28.54083,13.39917
11793,hammadah_al_hamra_310,1265,found,2000,29.44633,13.204
12002,igdi,1470,found,2000,29.23333,-8.36667
12070,jalu,150000,found,2000,27.95833,21.68333
12108,jiddat_al_harasis_020,1961,found,2000,19.83139,56.08592
12109,jiddat_al_harasis_021,1400,found,2000,19.27,56.09333
12116,jiddat_al_harasis_028,1060,found,2000,19.62167,55.40833
12120,jiddat_al_harasis_058,4180,found,2000,19.80618,56.68707
12126,jiddat_al_harasis_064,1140,found,2000,19.63623,55.64393
12127,jiddat_al_harasis_065,1253,found,2000,19.25207,56.36367
12290,kharga,1040,found,2000,31.1325,25.04717
12292,khatiyah,1500,found,2000,25.43333,50.78333
15635,meteorite_hills_00400,4583.8,found,2000,-79.68333,155.75
15671,meteorite_hills_00436,1765.6,found,2000,-79.68333,155.75
15672,meteorite_hills_00437,2685.3,found,2000,-79.68333,155.75
15673,meteorite_hills_00438,3747.4,found,2000,-79.68333,155.75
15674,meteorite_hills_00439,2601.9,found,2000,-79.68333,155.75
15675,meteorite_hills_00440,1624.7,found,2000,-79.68333,155.75
15676,meteorite_hills_00441,1299.6,found,2000,-79.68333,155.75
15677,meteorite_hills_00442,1149.2,found,2000,-79.68333,155.75
15679,meteorite_hills_00444,1469.6,found,2000,-79.68333,155.75
15680,meteorite_hills_00445,1631.5,found,2000,-79.68333,155.75
15681,meteorite_hills_00446,1181.3,found,2000,-79.68333,155.75
15682,meteorite_hills_00447,1231.6,found,2000,-79.68333,155.75
15683,meteorite_hills_00448,1148.7,found,2000,-79.68333,155.75
15684,meteorite_hills_00449,1192.3,found,2000,-79.68333,155.75
15694,meteorite_hills_00459,1118.7,found,2000,-79.68333,155.75
16691,milton,2040,found,2000,40.2875,-95.37667
17057,northwest_africa_047,5200,found,2000,0,0
17074,northwest_africa_064,13700,found,2000,0,0
17075,northwest_africa_065,5094,found,2000,0,0
17076,northwest_africa_066,2858,found,2000,0,0
17077,northwest_africa_067,12000,found,2000,0,0
17078,northwest_africa_069,3808,found,2000,0,0
17079,northwest_africa_070,8224,found,2000,0,0
17080,northwest_africa_073,2914,found,2000,0,0
17081,northwest_africa_074,2686,found,2000,0,0
17082,northwest_africa_078,1172,found,2000,0,0
17083,northwest_africa_079,2350,found,2000,0,0
17087,northwest_africa_085,1804,found,2000,0,0
17093,northwest_africa_096,2510,found,2000,0,0
17095,northwest_africa_098,5624,found,2000,0,0
17096,northwest_africa_099,16000,found,2000,0,0
17097,northwest_africa_100,7136,found,2000,0,0
17099,northwest_africa_101,2436,found,2000,0,0
17100,northwest_africa_102,2014,found,2000,0,0
17101,northwest_africa_103,1188,found,2000,0,0
17102,northwest_africa_104,4162,found,2000,0,0
17109,northwest_africa_105,1382,found,2000,0,0
17113,northwest_africa_106,4254,found,2000,0,0
17117,northwest_africa_107,1630,found,2000,0,0
17118,northwest_africa_108,1612,found,2000,0,0
17120,northwest_africa_109,1166,found,2000,0,0
17123,northwest_africa_111,3918,found,2000,0,0
17130,northwest_africa_1172,120000,found,2000,0,0
17137,northwest_africa_1180,1705,found,2000,0,0
17152,northwest_africa_1200,1077,found,2000,0,0
17191,northwest_africa_124,2909,found,2000,0,0
17239,northwest_africa_1463,1001,found,2000,0,0
17277,northwest_africa_1500,3300,found,2000,0,0
17322,northwest_africa_1563,2950,found,2000,0,0
17647,northwest_africa_230,1548,found,2000,0,0
17653,northwest_africa_240,2250,found,2000,0,0
17654,northwest_africa_241,12400,found,2000,0,0
17655,northwest_africa_242,1120,found,2000,0,0
17656,northwest_africa_243,3142,found,2000,0,0
17659,northwest_africa_246,1250,found,2000,0,0
17660,northwest_africa_247,1050,found,2000,0,0
17662,northwest_africa_250,11000,found,2000,0,0
17673,northwest_africa_267,73900,found,2000,0,0
17674,northwest_africa_280,1490,found,2000,0,0
17675,northwest_africa_281,2082,found,2000,0,0
17687,northwest_africa_301,2150,found,2000,0,0
17689,northwest_africa_3011,8640,found,2000,0,0
17690,northwest_africa_3012,4168,found,2000,0,0
17691,northwest_africa_3013,3122,found,2000,0,0
17692,northwest_africa_3014,2673,found,2000,0,0
17736,northwest_africa_468,6100,found,2000,0,0
17745,northwest_africa_477,1194,found,2000,32.03333,-4.17667
17750,northwest_africa_482,1015,found,2000,0,0
17751,northwest_africa_487,4272,found,2000,0,0
17756,northwest_africa_502,1136,found,2000,0,0
17762,northwest_africa_509,10800,found,2000,0,0
17766,northwest_africa_515,20000,found,2000,0,0
17768,northwest_africa_518,3470,found,2000,0,0
17774,northwest_africa_527,9452,found,2000,0,0
17775,northwest_africa_528,2418,found,2000,0,0
17779,northwest_africa_532,2830,found,2000,0,0
17786,northwest_africa_539,2020,found,2000,31.1,-5.18333
17787,northwest_africa_540,3540,found,2000,31.1,-5.18333
17798,northwest_africa_711,1350,found,2000,0,0
17801,northwest_africa_714,2850,found,2000,0,0
17802,northwest_africa_715,1640,found,2000,0,0
17804,northwest_africa_722,1280,found,2000,31.15,-4.25
17826,northwest_africa_752,3450,found,2000,0,0
17827,northwest_africa_753,12000,found,2000,0,0
17828,northwest_africa_754,30000,found,2000,0,0
17830,northwest_africa_756,20000,found,2000,0,0
17833,northwest_africa_760,1581,found,2000,0,0
17835,northwest_africa_762,2242,found,2000,0,0
17837,northwest_africa_764,1015,found,2000,0,0
17840,northwest_africa_767,5146,found,2000,30.63583,-5.08833
17841,northwest_africa_768,1708,found,2000,28.00083,-9.27
17861,northwest_africa_835,1104,found,2000,28.00083,-9.27
17862,northwest_africa_836,3660,found,2000,27.38833,-9.01733
17874,northwest_africa_848,4508,found,2000,28.00083,-9.27
17879,northwest_africa_854,45000,found,2000,0,0
17880,northwest_africa_855,14600,found,2000,0,0
17885,northwest_africa_860,32000,found,2000,0,0
18088,pampa_(f),1300,found,2000,-23.18333,-70.43333
18089,pampa_(g),2900,found,2000,-23.18333,-70.43333
